"id","correlativo","asunto_id2/name","codigo_situr","state","create_date"
"__export__.ept_com_comunicaciones_20556","SINCO/E/2021-0000018015","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","17-03-02-004-0003","Respondido","2021-04-09 18:02:02"
"__export__.ept_com_comunicaciones_20555","SINCO/E/2021-0000018014","PASOS PARA REGISTRAR UN PROYECTO","06-04-11-001-0022","Respondido","2021-04-09 16:45:24"
"__export__.ept_com_comunicaciones_20554","SINCO/E/2021-0000018013","PROCESO DE VALORACION DEL PROYECTO","06-04-11-001-0022","Respondido","2021-04-09 16:42:08"
"__export__.ept_com_comunicaciones_20553","SINCO/E/2021-0000018012","PROCESO DE VALORACION DEL PROYECTO","06-04-11-001-0022","Respondido","2021-04-09 16:32:19"
"__export__.ept_com_comunicaciones_20552","SINCO/E/2021-0000018011","AGRADECIMIENTO","CC-URB-2015-08-00080","Respondido","2021-04-09 14:32:49"
"__export__.ept_com_comunicaciones_20551","SINCO/E/2021-0000018010","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-01-01-001-0101","Respondido","2021-04-09 12:53:00"
"__export__.ept_com_comunicaciones_20550","SINCO/E/2021-0000018009","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","23-15-03-001-0022","Respondido","2021-04-09 11:07:52"
"__export__.ept_com_comunicaciones_20549","SINCO/E/2021-0000018008","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","05-08-01-001-0005","Respondido","2021-04-09 01:59:13"
"__export__.ept_com_comunicaciones_20548","SINCO/E/2021-0000018007","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-14-04-001-0058","Respondido","2021-04-09 00:37:22"
"__export__.ept_com_comunicaciones_20547","SINCO/E/2021-0000018006","PROCESO DE VALORACION DEL PROYECTO","07-01-06-001-0087","Respondido","2021-04-09 00:00:44"
"__export__.ept_com_comunicaciones_20546","SINCO/E/2021-0000018005","PROCESO DE VALORACION DEL PROYECTO","20-12-01-001-0038","Respondido","2021-04-08 20:11:50"
"__export__.ept_com_comunicaciones_20545","SINCO/E/2021-0000018004","ASIGNACIÓN DE MONTOS DE PROYECTOS OBPP 2017 ","12-08-01-001-0060","Respondido","2021-04-08 19:49:47"
"__export__.ept_com_comunicaciones_20544","SINCO/E/2021-0000018003","PROCESO DE VALORACION DEL PROYECTO","20-27-01-001-0012","Respondido","2021-04-08 19:36:47"
"__export__.ept_com_comunicaciones_20543","SINCO/E/2021-0000018002","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","07-02-01-001-0065","Respondido","2021-04-08 18:26:37"
"__export__.ept_com_comunicaciones_20542","SINCO/E/2021-0000018001","PROCESO DE VALORACION DEL PROYECTO","06-04-11-001-0068","Respondido","2021-04-08 17:49:11"
"__export__.ept_com_comunicaciones_20541","SINCO/E/2021-0000018000","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-21-04-001-0000","Respondido","2021-04-08 17:28:41"
"__export__.ept_com_comunicaciones_20540","SINCO/E/2021-0000017999","PROCESO DE VALORACION DEL PROYECTO","CC-URB-2015-08-00080","Respondido","2021-04-08 15:46:33"
"__export__.ept_com_comunicaciones_20539","SINCO/E/2021-0000017998","PARTICIPACIÓN DE OTROS ENTES","14-02-01-B07-0000","Respondido","2021-04-08 15:21:45"
"__export__.ept_com_comunicaciones_20538","SINCO/E/2021-0000017997","PARTICIPACIÓN DE OTROS ENTES","14-02-01-B07-0000","Respondido","2021-04-08 15:07:15"
"__export__.ept_com_comunicaciones_20537","SINCO/E/2021-0000017996","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","10-04-06-V65-0000","Respondido","2021-04-08 14:33:22"
"__export__.ept_com_comunicaciones_20536","SINCO/E/2021-0000017995","SOLICITUD DE ACTIVACION USUARIO SINCO","06-03-03-001-0024","Respondido","2021-04-08 12:44:51"
"__export__.ept_com_comunicaciones_20535","SINCO/E/2021-0000017994","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","12-02-01-097-0000","Respondido","2021-04-08 10:31:49"
"__export__.ept_com_comunicaciones_20534","SINCO/E/2021-0000017993","PROCESO DE VALORACION DEL PROYECTO","09-09-01-001-0062","Respondido","2021-04-08 08:45:02"
"__export__.ept_com_comunicaciones_20533","SINCO/E/2021-0000017992","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-02-01-001-0032","Respondido","2021-04-08 00:02:37"
"__export__.ept_com_comunicaciones_20532","SINCO/E/2021-0000017991","SOLICITUD DE ACTIVACION USUARIO SINCO","09-02-01-001-0032","Respondido","2021-04-07 22:59:01"
"__export__.ept_com_comunicaciones_20531","SINCO/E/2021-0000017990","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-01-001-0005","Respondido","2021-04-07 22:13:43"
"__export__.ept_com_comunicaciones_20530","SINCO/E/2021-0000017989","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-08-01-001-0128","Respondido","2021-04-07 21:57:51"
"__export__.ept_com_comunicaciones_20529","SINCO/E/2021-0000017988","AGRADECIMIENTO","03-08-02-001-0165","Respondido","2021-04-07 21:45:30"
"__export__.ept_com_comunicaciones_20528","SINCO/E/2021-0000017987","PROCESO DE VALORACION DEL PROYECTO","05-03-08-001-0000","Respondido","2021-04-07 20:25:29"
"__export__.ept_com_comunicaciones_20527","SINCO/E/2021-0000017986","PROCESO DE VALORACION DEL PROYECTO","12-11-01-001-0005","Respondido","2021-04-07 16:50:09"
"__export__.ept_com_comunicaciones_20526","SINCO/E/2021-0000017985","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE RENDICION DE CUENTAS","03-14-01-001-0014","Respondido","2021-04-07 16:28:56"
"__export__.ept_com_comunicaciones_20525","SINCO/E/2021-0000017984","PROCESO DE VALORACION DEL PROYECTO","05-11-02-001-0008","Respondido","2021-04-07 16:24:08"
"__export__.ept_com_comunicaciones_20523","SINCO/E/2021-0000017983","PROCESO DE VALORACION DEL PROYECTO","03-08-02-001-0130","Respondido","2021-04-07 13:31:41"
"__export__.ept_com_comunicaciones_20522","SINCO/E/2021-0000017982","SOLICITUD DE ACTIVACION USUARIO SINCO","06-03-03-001-0024","Respondido","2021-04-07 13:27:59"
"__export__.ept_com_comunicaciones_20521","SINCO/E/2021-0000017981","PROCESO DE VALORACION DEL PROYECTO","12-08-01-001-0053","Respondido","2021-04-07 13:16:32"
"__export__.ept_com_comunicaciones_20520","SINCO/E/2021-0000017980","PASOS PARA REGISTRAR UN PROYECTO","03-12-03-001-0007","Respondido","2021-04-07 13:05:30"
"__export__.ept_com_comunicaciones_20518","SINCO/E/2021-0000017979","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","06-03-03-X72-0000","Respondido","2021-04-07 12:45:04"
"__export__.ept_com_comunicaciones_20517","SINCO/E/2021-0000017978","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","15-19-03-J09-0020","Respondido","2021-04-07 12:28:41"
"__export__.ept_com_comunicaciones_20516","SINCO/E/2021-0000017977","PARTICIPACIÓN DE OTROS ENTES","14-14-02-001-0002","Respondido","2021-04-07 10:34:43"
"__export__.ept_com_comunicaciones_20515","SINCO/E/2021-0000017976","PARTICIPACIÓN DE OTROS ENTES","14-14-0003","Respondido","2021-04-07 10:23:01"
"__export__.ept_com_comunicaciones_20514","SINCO/E/2021-0000017975","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-01-001-0015","Respondido","2021-04-07 03:23:25"
"__export__.ept_com_comunicaciones_20513","SINCO/E/2021-0000017974","PASOS PARA REGISTRAR UN PROYECTO","14-23-02-006-0000","Respondido","2021-04-06 22:28:34"
"__export__.ept_com_comunicaciones_20511","SINCO/E/2021-0000017972","PROCESO DE VALORACION DEL PROYECTO","05-03-08-001-0003","Respondido","2021-04-06 21:03:56"
"__export__.ept_com_comunicaciones_20510","SINCO/E/2021-0000017971","SOLICITUD DE ACTIVACION USUARIO SINCO","06-03-01-001-0057","Respondido","2021-04-06 19:50:12"
"__export__.ept_com_comunicaciones_20509","SINCO/E/2021-0000017970","SOLICITUD DE ACTIVACION USUARIO SINCO","14-21-04-001-0017","Respondido","2021-04-06 18:07:38"
"__export__.ept_com_comunicaciones_20508","SINCO/E/2021-0000017969","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","CC-URB-2018-11-00005","Respondido","2021-04-06 17:40:59"
"__export__.ept_com_comunicaciones_20507","SINCO/E/2021-0000017968","PARTICIPACIÓN DE OTROS ENTES","20-05-01-001-0036","Respondido","2021-04-06 15:49:43"
"__export__.ept_com_comunicaciones_20506","SINCO/E/2021-0000017967","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","06-07-01-001-0100","Respondido","2021-04-06 15:27:18"
"__export__.ept_com_comunicaciones_20505","SINCO/E/2021-0000017966","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-01-001-0005","Respondido","2021-04-06 15:15:33"
"__export__.ept_com_comunicaciones_20504","SINCO/E/2021-0000017965","PARTICIPACIÓN DE OTROS ENTES","C-RUR-2016-02-0005","Respondido","2021-04-06 15:08:41"
"__export__.ept_com_comunicaciones_20503","SINCO/E/2021-0000017964","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-03-01-001-0006","Respondido","2021-04-06 13:46:28"
"__export__.ept_com_comunicaciones_20502","SINCO/E/2021-0000017963","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-01-01-001-0101","Respondido","2021-04-06 13:37:12"
"__export__.ept_com_comunicaciones_20501","SINCO/E/2021-0000017962","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-07-01-001-0031","Respondido","2021-04-06 13:13:23"
"__export__.ept_com_comunicaciones_20500","SINCO/E/2021-0000017961","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-07-01-001-0031","Respondido","2021-04-06 13:02:30"
"__export__.ept_com_comunicaciones_20499","SINCO/E/2021-0000017960","PARTICIPACIÓN DE OTROS ENTES","06-03-03-001-0037","Respondido","2021-04-06 12:59:59"
"__export__.ept_com_comunicaciones_20497","SINCO/E/2021-0000017959","PARTICIPACIÓN DE OTROS ENTES","06-03-03-001-0037","Respondido","2021-04-06 00:23:32"
"__export__.ept_com_comunicaciones_20496","SINCO/E/2021-0000017958","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","21-20-03-001-0044","Respondido","2021-04-05 23:59:40"
"__export__.ept_com_comunicaciones_20495","SINCO/E/2021-0000017957","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-06-03-001-0006","Respondido","2021-04-05 23:04:40"
"__export__.ept_com_comunicaciones_20494","SINCO/E/2021-0000017956","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-20-03-001-0022","Respondido","2021-04-05 22:46:14"
"__export__.ept_com_comunicaciones_20493","SINCO/E/2021-0000017955","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","CC-URB-2018-11-00005","Respondido","2021-04-05 21:54:17"
"__export__.ept_com_comunicaciones_20492","SINCO/E/2021-0000017954","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-20-03-001-0044","Respondido","2021-04-05 21:41:11"
"__export__.ept_com_comunicaciones_20490","SINCO/E/2021-0000017953","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","05-03-06-001-0038","Respondido","2021-04-05 21:37:17"
"__export__.ept_com_comunicaciones_20489","SINCO/E/2021-0000017952","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","CC-URB-2014-11-00019","Respondido","2021-04-05 21:27:17"
"__export__.ept_com_comunicaciones_20488","SINCO/E/2021-0000017951","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-03-05-001-0015","Respondido","2021-04-05 21:01:47"
"__export__.ept_com_comunicaciones_20487","SINCO/E/2021-0000017950","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","09-07-01-001-0014","Respondido","2021-04-05 21:00:46"
"__export__.ept_com_comunicaciones_20486","SINCO/E/2021-0000017949","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","14-21-02-P98-0005","Respondido","2021-04-05 19:26:38"
"__export__.ept_com_comunicaciones_20485","SINCO/E/2021-0000017948","PROCESO DE VALORACION DEL PROYECTO","03-08-02-001-0098","Respondido","2021-04-05 17:48:05"
"__export__.ept_com_comunicaciones_20484","SINCO/E/2021-0000017947","PASOS PARA REGISTRAR UN PROYECTO","03-12-03-001-0022","Respondido","2021-04-05 17:25:09"
"__export__.ept_com_comunicaciones_20483","SINCO/E/2021-0000017946","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","21-20-03-001-0022","Respondido","2021-04-05 16:38:48"
"__export__.ept_com_comunicaciones_20482","SINCO/E/2021-0000017945","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","21-06-03-001-0006","Respondido","2021-04-05 16:24:19"
"__export__.ept_com_comunicaciones_20481","SINCO/E/2021-0000017944","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","14-16-01-J40-0001","Respondido","2021-04-05 16:14:23"
"__export__.ept_com_comunicaciones_20480","SINCO/E/2021-0000017943","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-01-01-001-0101","Respondido","2021-04-05 14:49:00"
"__export__.ept_com_comunicaciones_20479","SINCO/E/2021-0000017942","PROCESO DE VALORACION DEL PROYECTO","15-19-03-001-0035","Respondido","2021-04-05 14:45:37"
"__export__.ept_com_comunicaciones_20477","SINCO/E/2021-0000017941","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-01-01-001-0101","Respondido","2021-04-05 13:24:09"
"__export__.ept_com_comunicaciones_20475","SINCO/E/2021-0000017939","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","CC-URB-2018-11-00005","Respondido","2021-04-05 00:08:15"
"__export__.ept_com_comunicaciones_20473","SINCO/E/2021-0000017938","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","21-05-02-001-0004","Respondido","2021-04-04 22:00:58"
"__export__.ept_com_comunicaciones_20472","SINCO/E/2021-0000017937","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","23-13-09-001-0166","Respondido","2021-04-04 19:03:28"
"__export__.ept_com_comunicaciones_20471","SINCO/E/2021-0000017936","SOLICITUD DE ACTIVACION USUARIO SINCO","14-14-03-008-0000","Respondido","2021-04-04 15:20:40"
"__export__.ept_com_comunicaciones_20469","SINCO/E/2021-0000017935","SOLICITUD DE ACTIVACION USUARIO SINCO","14-21-04-001-0017","Respondido","2021-04-04 14:26:46"
"__export__.ept_com_comunicaciones_20466","SINCO/E/2021-0000017934","SOLICITUD DE ACTIVACION USUARIO SINCO","06-03-03-X72-0000","Respondido","2021-04-04 12:25:29"
"__export__.ept_com_comunicaciones_20465","SINCO/E/2021-0000017933","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-07-01-P46-0000","Respondido","2021-04-04 03:02:50"
"__export__.ept_com_comunicaciones_20464","SINCO/E/2021-0000017932","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-07-01-001-0015","Respondido","2021-04-04 00:38:25"
"__export__.ept_com_comunicaciones_20463","SINCO/E/2021-0000017931","PROCESO DE VALORACION DEL PROYECTO","23-13-09-001-0166","Respondido","2021-04-03 23:43:59"
"__export__.ept_com_comunicaciones_20461","SINCO/E/2021-0000017930","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","03-04-01-Y87-0000","Respondido","2021-04-03 14:41:03"
"__export__.ept_com_comunicaciones_20460","SINCO/E/2021-0000017929","CONSIGNACIÓN DE DOCUMENTOS ","12-05-02-001-0016","Respondido","2021-04-03 03:03:55"
"__export__.ept_com_comunicaciones_20459","SINCO/E/2021-0000017928","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","03-18-01-001-0003","Respondido","2021-04-03 02:09:47"
"__export__.ept_com_comunicaciones_20457","SINCO/E/2021-0000017927","PROCESO DE VALORACION DEL PROYECTO","03-02-01-M70-0000","Respondido","2021-04-02 21:21:39"
"__export__.ept_com_comunicaciones_20456","SINCO/E/2021-0000017926","PROCESO DE VALORACION DEL PROYECTO","09-03-02-030-0000","Respondido","2021-04-02 16:44:07"
"__export__.ept_com_comunicaciones_20455","SINCO/E/2021-0000017925","PROCESO DE VALORACION DEL PROYECTO","12-09-01-001-0026","Respondido","2021-04-02 16:18:46"
"__export__.ept_com_comunicaciones_20454","SINCO/E/2021-0000017924","AGRADECIMIENTO","03-08-02-001-0043","Respondido","2021-04-02 14:06:10"
"__export__.ept_com_comunicaciones_20453","SINCO/E/2021-0000017923","PROCESO DE VALORACION DEL PROYECTO","09-08-01-001-0039","Respondido","2021-04-02 14:03:34"
"__export__.ept_com_comunicaciones_20452","SINCO/E/2021-0000017922","PROCESO DE VALORACION DEL PROYECTO","05-03-08-001-0011","Respondido","2021-04-02 03:58:48"
"__export__.ept_com_comunicaciones_20451","SINCO/E/2021-0000017921","PROCESO DE VALORACION DEL PROYECTO","01-01-13-001-0006","Respondido","2021-04-02 01:31:40"
"__export__.ept_com_comunicaciones_20449","SINCO/E/2021-0000017919","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","20-05-03-012-0000","Respondido","2021-04-02 00:06:42"
"__export__.ept_com_comunicaciones_20448","SINCO/E/2021-0000017918","PROCESO DE VALORACION DEL PROYECTO","18-08-01-001-0075","Respondido","2021-04-01 23:43:28"
"__export__.ept_com_comunicaciones_20447","SINCO/E/2021-0000017917","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","CC-URB-2014-06-00000","Respondido","2021-04-01 21:10:29"
"__export__.ept_com_comunicaciones_20446","SINCO/E/2021-0000017916","AGRADECIMIENTO","03-08-02-001-0036","Respondido","2021-04-01 20:17:41"
"__export__.ept_com_comunicaciones_20445","SINCO/E/2021-0000017915","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","03-18-01-001-0106","Respondido","2021-04-01 19:07:00"
"__export__.ept_com_comunicaciones_20444","SINCO/E/2021-0000017914","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","23-13-09-001-0166","Respondido","2021-04-01 18:22:34"
"__export__.ept_com_comunicaciones_20443","SINCO/E/2021-0000017913","PROCESO DE VALORACION DEL PROYECTO","09-03-02-030-0000","Respondido","2021-04-01 17:16:55"
"__export__.ept_com_comunicaciones_20442","SINCO/E/2021-0000017912","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-03-05-001-0025","Respondido","2021-04-01 16:16:32"
"__export__.ept_com_comunicaciones_20441","SINCO/E/2021-0000017911","PASOS PARA REGISTRAR UN PROYECTO","03-08-02-001-0036","Respondido","2021-04-01 15:55:07"
"__export__.ept_com_comunicaciones_20440","SINCO/E/2021-0000017910","PROCESO DE VALORACION DEL PROYECTO","06-04-11-028-0002","Respondido","2021-04-01 15:01:10"
"__export__.ept_com_comunicaciones_20439","SINCO/E/2021-0000017909","AGRADECIMIENTO","03-08-02-001-0061","Respondido","2021-04-01 14:01:27"
"__export__.ept_com_comunicaciones_20438","SINCO/E/2021-0000017908","PROCESO DE VALORACION DEL PROYECTO","12-09-01-001-0026","Respondido","2021-04-01 13:35:06"
"__export__.ept_com_comunicaciones_20437","SINCO/E/2021-0000017907","PROCESO DE VALORACION DEL PROYECTO","01-01-13-001-0006","Respondido","2021-04-01 12:27:07"
"__export__.ept_com_comunicaciones_20436","SINCO/E/2021-0000017906","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","21-20-04-001-0004","Respondido","2021-04-01 06:17:48"
"__export__.ept_com_comunicaciones_20435","SINCO/E/2021-0000017905","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","21-20-04-001-0004","Respondido","2021-04-01 06:07:46"
"__export__.ept_com_comunicaciones_20434","SINCO/E/2021-0000017904","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","21-20-04-001-0004","Respondido","2021-04-01 06:00:11"
"__export__.ept_com_comunicaciones_20433","SINCO/E/2021-0000017903","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","21-20-04-001-0004","Respondido","2021-04-01 05:56:45"
"__export__.ept_com_comunicaciones_20432","SINCO/E/2021-0000017902","PROCESO DE VALORACION DEL PROYECTO","CC-URB-2015-04-00063","Respondido","2021-04-01 05:32:28"
"__export__.ept_com_comunicaciones_20431","SINCO/E/2021-0000017901","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","03-14-01-001-0031","Respondido","2021-04-01 04:16:07"
"__export__.ept_com_comunicaciones_20430","SINCO/E/2021-0000017900","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-02-01-001-0014","Respondido","2021-04-01 03:34:02"
"__export__.ept_com_comunicaciones_20429","SINCO/E/2021-0000017899","CONSIGNACIÓN DE DOCUMENTOS ","09-09-01-001-0062","Respondido","2021-04-01 01:34:01"
"__export__.ept_com_comunicaciones_20428","SINCO/E/2021-0000017898","PROCESO DE VALORACION DEL PROYECTO","07-05-04-001-0023","Respondido","2021-04-01 01:15:17"
"__export__.ept_com_comunicaciones_20427","SINCO/E/2021-0000017897","PROCESO DE VALORACION DEL PROYECTO","03-08-02-001-0154","Respondido","2021-03-31 23:04:48"
"__export__.ept_com_comunicaciones_20426","SINCO/E/2021-0000017896","PROCESO DE VALORACION DEL PROYECTO","20-16-01-001-0000","Respondido","2021-03-31 21:34:32"
"__export__.ept_com_comunicaciones_20425","SINCO/E/2021-0000017895","AGRADECIMIENTO","03-08-02-001-0122","Respondido","2021-03-31 20:44:33"
"__export__.ept_com_comunicaciones_20424","SINCO/E/2021-0000017894","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","07-02-01-001-0065","Respondido","2021-03-31 20:32:35"
"__export__.ept_com_comunicaciones_20422","SINCO/E/2021-0000017893","AGRADECIMIENTO","03-08-02-001-0043","Respondido","2021-03-31 18:45:16"
"__export__.ept_com_comunicaciones_20421","SINCO/E/2021-0000017892","PASOS PARA REGISTRAR UN PROYECTO","03-08-02-001-0036","Respondido","2021-03-31 18:15:51"
"__export__.ept_com_comunicaciones_20420","SINCO/E/2021-0000017891","AGRADECIMIENTO","CC-URB-2015-08-00080","Respondido","2021-03-31 17:16:12"
"__export__.ept_com_comunicaciones_20418","SINCO/E/2021-0000017890","SOLICITUD DE ACTIVACION USUARIO SINCO","14-14-01-001-0002","Respondido","2021-03-31 15:57:23"
"__export__.ept_com_comunicaciones_20417","SINCO/E/2021-0000017889","DIFICULTAD PARA ADJUNTAR UN DOCUMENTO","05-08-02-001-0016","Respondido","2021-03-31 15:12:44"
